id	text	label
319	Fucking kankergedoe, man.	1
32	Kunnen wij daar wel me zes binnen?	2
320	Dees is letterlijk pure stront.	1
321	Ma ik vind wel dat het mij afgaat.	3
322	Here we go. Brrrr.	0
323	Als dat hier markt is, durf ekik al gauw mij hier ne keer Chinees komen eten. Vroeger was da alleen maar een hamburgerkraam en ne wafelkraam eh. In ene keer passeer kik zo en kzien ik e Chinees staan en kreeg der direct euh, met dat te zien, goesting in.	3
324	Kdenk dak euh… voor ons allemaal mag spreken dat het… dat da gewoon nie te vatten is en dat dat pure waanzin is.	2
325	Tis hier zo vies en ongezond. En gevaarlijk en… die mensen leven tussen hun eigen afval. Hun toxic afval eigenlijk. En pfff… ahh. Kwist nie eens dat dit bestond.	5
326	Stijn is iemand waarmee daje heel moeilijk ruzie mee kan maken. Hij zal conflicten eerder wa uit de weg gaan. Hij zal zich eerder wa zalvend opstellen.	3
327	Het ontvangstcomité sta klaar ze.	0
328	Oh allee da besta nie!	3
329	Ja… J aik wist eiglik helemaal nie da ik zoiets had me kinderen voor deze reis. Kwist da echt nii van mezelf. Ma… hoe cliché het ook klinkt, als ge zo kinderen ziet, zie ge wel zo onschuldigheid en dan denkt ge van amai wij weten hoe erg gij het ga krijgen later ma gij weet da zelf nog nie.	5
33	Ma had ik geweten van, moest ik echt nog ene keer gedronken…	5
330	Da was een keitoffe dans ook.	3
331	Ja, de vrouw was thuis. Hij is een beetje hees. Omda hij wa ziek is. Ma ik heb ook een leuke dag gehad. Kheb een vriendin gehad die langsgekomen is. Dus euhm…  We hebben een beetje kunnen bijpraten, een beetje kunnen roddelen over de Lenny. Hahaha nee nee.	3
332	Das toch gene… gene koffie eh?	2
333	Ja voila. Amai zeg.	3
334	Oke. Film die broek. Asjeblieft.	3
335	Vandaag begint ons avontuur. Ik ben zelf een beetje zenuwachtig om te zien hoe deze groep op elkaar zal reageren. Want het enige wat ze met elkaar gemeen hebben, is dat hun ouders bekend zijn.	2
336	Doe uw hand es uit uw zak. Ah ja hij heeft zenne ring nog aan.	0
337	Alé. Jongen. Proficat eh.	3
338	Vent toch. Goh.	1
339	Ik denk dat het bij Marie is euh… klinken of botsen denk ik. Vrees ik. Kdenk dat er niet een… dat er  gene tussenweg is nee. Ofwel gaat het klikken met iemand, ofwel botst het en dan botst het voor heel de tijd.	0
34	Wauw, zelfgemaakt.	3
340	Kweenie, kheb kheb eiglik niets verwacht. Gewoon omda… Kwist eiglik nie wa ik moest verwachten, kzalt zo zeggen. Redelijk, ja… chaotisch. Een beetje vuil. De mensen lopen hier lik allemaal zo vree netjes bij ma zo de huiskes enal zijn… zij lijken zo wa vervallen en onafgewerkt.	5
341	Gij hebt schrik van honden heb ik gehoord.	0
342	Nee, zeker niet, want ik zit hier nog steeds.	1
343	Tis hier zo donker.	0
344	Die z’n hart staat op de juiste plaats eh en ik eb gewoon zo iets van oke we moeten hier effe de balans zoeken. En dan gaat da wel terug goed komen.	3
345	Amai. Wa voor beesten staan hier jong? Goh goh.	1
346	Ik kan echt nie zo me mijn handen eten.	1
347	Zo samen onder het dekentje. Voeten omhoog. Ik vond da best wel gezellig. Nee ik ben gelukkig. Ik ben echt gelukkig op dit moment. Ik kan da nie anders omschrijven dan da.	3
348	What the fuck is daar mis mee? Tis tis ochtend eh. Ik heb mij net half aangekleed. Mijn T-shirt is nog van daarjuist.	1
349	Ma ge zie nog altijd. Tis nen baas, tis nen slavendrijver.	1
35	Ja we zullen ons best doen eh.	3
350	Er moet meer zijn eh.	0
351	Das gewoon omdat da goe uitkomt voor u.	0
352	Ah dag Aagje. Content dak u zie.	3
353	Ik vind da wel euh… ja raar.	2
354	Kzeg kzin nog ma juust wakker.	1
355	Iemand die kan dansen… das top eh.	3
356	Tis moeilijker dan ik verwacht, want toen ik jong was, maakte ik soms zo wa kleren. Ik had ook een naaimachien, ma ik kan da precies nie meer.	5
357	Ik heb ne T-shirt gekocht. Roze, fuchsia zo met ne paard.	3
358	Ah schrijf ma na Brussel. Doe ma.	1
359	Kvind eiglik jammer da, daje da nie nog meer mensen kunt… alé snapte? Dage da nie iedereen kunt, kunt laten doen.	5
36	Goeiemorgen. Chef euh, mijn gsm, bankkaart en treinticket. Ik heb niks gekregen, ze hebben gezegd hier euh.	2
360	Da sta mij geen beetje aan eh.	1
361	Alé alles moet eigenlijk zo goe als op nul beginnen. Het zijn allemaal vraagtekens eh.	2
362	Mijn excuses voor de laatste keer, want ik was zo effe overstuur geraakt, echt waar. Je had me iets meegegeven, en ik heb da eerlijk gezegd toen weggegooid.	2
363	Iedereen hier op die stoel zegt van ik ga da nie meer doen wih kheb me lesje geleerd.	1
364	Da blijft eh. Maar misschien… is het beter als rap gaat, voor hem.	5
365	En wa, gaan wij da met ons handen moeten eten?	2
366	Ja da zei de directrice al: ge komt bij een heel propere jongen te zitten.	3
367	Schattig is ze wel. Die ga echt snel jong.	3
368	Het bed is wel te kort vo mij. Ma ja…	1
369	Ma ik denk als ik het nie zou zeggen, dat het toch misloopt. Alé, als ge da als ge da opstapelt, da heeft geen nut want… dan komen er alleen maar dingen bij en dan uiteindelijk dan gaat het toch nie meer lukken.	5
37	Ja hoe kan ik het verwoorden ja? Ik euh ben nu eenmaal vroeger geen lieverdje geweest. Laat ons zeggen, in de ruigere milieus gezeten, alle dagen feest in plaats van werk.	0
370	Khad nooit nie durven dromen da we al zo ver zouden staan al. Dus… ja. Kvind da heel plezant.	3
371	Ge weet echt nie wa we gaan doen dus…	2
372	Mijn schoenen vol met kak eh godverdomme.	1
373	Wa is da allemaal? Wa is da?	3
374	Ah neen, ma ge ziet er stralend uit dus…	0
375	Ah gij. Wa een ramp zijt gij. Allemaal hetzelfde.	1
376	Ik gan nog efkes over en twere na mijn huis moeten, kzin nog wa gerief vergeten gelik m’n stofzuiger bijvoorbeeld.	0
377	Als er echt niemand is, dan wil ik da wel doen.	0
378	Ik ben hier niet graag. Zoek Temse eens op op Google. Je gaat moorden euh je gaat alles krijgen. Je ga veel dinges vinden euh voor zo’n klein gehucht. Veel dingen. Hier zijn meer dealers dan drugsdinges euh gebruikers. Dus ja…	2
379	Moeke compassie hebben?	1
38	Mogen we gaan? Merci. Ik kan die straat hier nie meer zien, mensen. Ge weet nie wa dat da is, negen maanden in een kot zitten. En al doen hetgeen da ze zeggen.	5
380	Ah shit. Ik wil da nie, ik wil nie wenen. Ma ja, da doe mij plezier da ze daarmee begaan is. Da is iets da ik nie zo ken van u.	3
381	Ik zat er nu toch al acht maanden mee samen op cel. Je vertrouwt elkaar eh en nu is da terug ja… terug afwachten eh.	5
382	Tzal wel zijn. Als er iets is da ik graag doe, ist da wel.	3
383	Tuurlijk. Das het belangrijksten eh. Ma ja. Ge moet u geen zorgen maken. Ge weet toch da ik op mijn poten terechtkom. Ah voilà. Gaat het?	3
384	Kheb zo soms het gevoel dak zo meer tot u wil doordringen maar…	0
385	Ja ja, ik vind het nu wel frappant.	1
386	Dat is confronterend he.	5
387	Kheb absoluut het gevoel gehad dak moest bekomen. Kmoest men eigen terug wa zoeken, ik ben terug dingen beginnen doen euh… die mij gelukkig maken.	3
388	Ik zou liever sterven dan hier te wonen, denk ik.	5
389	We komen juust van Malaga, goe kleurke gepakt...	3
39	Mag kik eerst uw dochter een kus geven?	3
390	Ergens zie ik da gewoon totaal nie zitten zelfs, vrijkomen. Vo wa? Vo daar in de miserie te gaan zitten waar da ge door alle schuldeisers in ene keer tegelijk wordt aangevallen?	2
391	Waaah. Maar ja. Ma mooi eh. Mooi. Kvind da goe da ge daar om kunt wenen.	3
392	Twas heel leuk. We hebben ons echt heel goe geamuseerd. Mooi weer. Toffe dingen gedaan.	3
393	Jullie zien er… Jullie zien eruit alsof jullie naar Saint Tropez gaan. Dag Beau. Dag Rani. Welkom.	3
394	Oh, dus ze maken da hier. Hoe raar is da.	2
395	Ma gullie bent da nie en das ook perfect in orde als ge allebei zo bent.	3
396	Met die scheiding is da allemaal begonnen. Ik ben dan blijven drinken omwille van het feit dat ik ook geen onderdak had. Maar als ik weet dat ik euh terug in euh terug op de goede weg ben, dan denk ik toch nie dat ik in die problemen ga raken met alcohol.	0
397	Ge hebt wel nog contact natuurlijk met die mensen af en toe daar. Da vink wel tof. Ik ben gisteren nog gebeld door Patricia. Echt om één uur ’s nachts dak terugstuurde van: Patricia ge moe mij nie bellen via uw telefoonrekening want da gaat keiduur zijn.	3
398	Oh, godverdomme. Mannen da ga nie gaan ze. Zie, zie. We zien er echt superbon uit.	3
399	Da zijn er veel ze maat. Ooit vind je de job van je leven. Het klinkt misschien raar he, maar als ik da zie heb ik daar echt wel zin in.	3
4	Een baas is een baas he, die moet je respecteren. Maar de bazen hier, daar heb ik het wel toch moeilijk mee.	1
40	Ik hoopte eigenlijk vooral da ze mij nie achter aan naaimachine zouden zetten, ja, ja… Ja, euh, daar heb ik mij efkes in vergist.	1
400	Ja, ik heb ook koppijn. Ik zit echt ongelofelijk slecht.	5
401	Ja kzin kwaad.	1
402	Nee nee serieus, ma kben het echt stillekes moe. Ik zit nu binnen drie dagen vijf jaar binnen, voor een bitje dope.	1
403	Tis nie middag eh mevrouw.	1
404	Ik ben echt heel benieuwd.	3
405	Ge hebt uw ouders meegebracht.	3
406	Het leven gaat hier trager heb ik den indruk. Of nie?	0
407	Vorige week wast euh… party party.	3
408	Tot binnen drie weken schatteke. Ik zie u graag eh.	4
409	Moet gij nog iet anders bij hebben om te drinken of nie?	0
41	Das met die sportschoenen zeker, da ze zo rap gaat? Zijn da van Nike misschien? Ma zo’n…	3
410	We zullen wel zien.	1
411	Ik kom terug in de maatschappij en ik moe daar mijne draai terugvinden.	2
412	Ja… Ge voelt da tot in uw tenen als moeder dat uw kind gegroeid is. En dat er een soort van maturiteit is ingegaan want er zit zo een ander zweemke in zo. Tis, het kind is eraf.	5
413	Sommige stukskes zijn wel geniaal vinnik.	3
414	Mensen begrijpen da soms nie als ik da soms vertel van “ik zal blij zijn als ik sebiet terug op mijne cel zit”. Ik heb da soms. Als het er echt op aankomt, dan zit ekik der nie mee in van in in de gevangenis te zitten.	3
415	Nee. Eiglik nie. Nja… Dat is leuk voor een uurtje, twee uur, maar om dees elken dag heel den dag te doen…	5
416	Waarom moeten die mannen toch altijd op die vrouwen wachten?	3
417	Kheb hem gezien alstie bijna achttien was, ja in de jeugdrechtbank. Da was echt heel raar, want aleja… ik wou van alles zeggen tegen hem, ik was zo supernerveus. En die pleegouders waren daar bij en ik voelde mij zo onwennig. Uiteindelijk heb kik gewoon naast hem gezeten en wij hebben gewoonweg niets tegen mekaar gezegd dus das raar, das echt. In mn binnenste hoop ik wel datie terug contact me mij gaat opnemen.	5
418	Oh my god. Ik ga binnen dit en een aantal uur trouwen. Oh! Zot.	3
419	Het is te hopen dat een hele generatie zo is.	3
42	U ziet het, dames en heren, de sfeer zit er heel goed in.	3
420	Kga sebiet alles bezorgen daje nodig hebt vo te kuisen.	0
421	Jaaa!	3
422	Voor die transfer, das het best dak direct bij die directie waarschijnlijk een afspraak maak?	0
423	Waar is de bel? Hier.	0
424	Oh das ne moeilijke, ah. Ik heb ne fijne dochter.	4
425	Da was me eigenlijk nie opgevallen dat die zo wegdraait.	0
426	Nee. Maja bij Seba ben ik goe eh alé. Daar istr geen drugs ofzo eh. Seba is heel clean eh.	3
427	Pff marteling.	5
428	Meen je da? Oh man. Ge zou het mij geen twee keer moeten vragen.	3
429	Ik kom uit arm gezin, dus ik weet euh… Leven zonder geld en met geld is euh is wel een verschil. En ik verkies euh toch leven met geld.	5
43	Nee nee nee nee nee. Zijde ant zwanzen ofwa?	2
430	Nee zot. Zot.	3
431	Ik ken het, De Schreeuw. Het is precies mijn leven.	5
432	Mag ik iets aanvullen? Ik vinnet een groep die elkaar perfect aanvult, vind ik. Als we samen zijn, ist zo perfect een balans zo. Der is niemand waarvan da ik zeg “Gij zijt nu een doodnormale mens”. We zijn allemaal een beetje getikt in ons hoofd en da is superzalig gewoon en ik vind echt…	4
433	Ik kijk er wel enorm naar uit om te gaan trouwen ma ook gewoon om eindelijk te weten wie dat da is. Aan wie hebben die mij gematcht? Wa lijkt de weteschap dan het juiste te zijn? Dus da vink wel vree spannend.	3
434	Ja. Ik heb toch altijd gezegd? Britt je zijt een luxegriet. Ge ge kunt soms hemel en aarde bewegen omda ge nie de juiste kleur nagellak vindt ofzo iets. Of van oei der is een euh een punt van mijn nagellak oeh mama. Da ik denk van wa zever. Wa maakt da nu uit dat er daar een vinger een bikke geabimeerd is van uw nagellak?	1
435	Ik wens u veel sterkte.	3
436	Ohh. Mmmmm. Ziet er heel goe uit.	3
437	Amai. Alé vertel eki, want kben heel nieuwsgierig. Kzou eiglik moeten boos zijn op je.	3
438	Want ik kom pas van Hoogstraten, dus daarmee. Kheb daar ook nen helen hoop achtergelaten.	0
439	Da was gewoon zo, ja mama tis goed oke.	1
44	Ja soms word ik daar een bitje emo van.	0
440	Ik vind da ambetant tegenover die mensen da wij hier zo… zijn en zo… lachen en werken eno.	5
441	Sowieso, gelijk wat er gebeurt, binnen 16 maanden gaat die deur hier open.	0
442	Als je dan opt einde van uw dag ziet waarvoor daje een helen dag gewerkt hebt en dan trek je die lijn gewoon door eh. Ge trekt die lijn dan door van die mensen die da elken dag…	5
443	Ik heb hem al gesproken. Alles. Die is hartstikke kwaad, gelijk telefoon opgehangen en noem maar op. En ik weet hoe die is, dat als hij iets zegt, dan meent die da. Dus ik bedoel maar, die rechter nu hij heeft echt een heleboel dingen voor mij verpest.	1
444	Vrouwen 900? Man, man, man, dat wordt hier alleen maar erger en erger.	1
445	Het is gewoon twee keer hetzelfde. Het is juust hetzelfde als de vorige keer. Gewoon geen respect. Dat is nu het tweede wat we gaan doen en voor de tweede keer is er geen respect tussen werkgever en werknemer.	1
446	Ge zij van de Limburg?	0
447	Gij moogt huppelen. Ik ga gewoon wandelen.	0
448	Kweenie hoe dat komt ma ik slaap meestal dichtst tegen de deur.	3
449	Mama Afrika, zeiden ze. Wacht ik zei Mosuse en dan… We waren daar over bezig en dan aaah Mosuse en dan… Jaja, ik was er trots op, kheb da gezegd eh.	3
45	Op den duur voelde u schuldig of voelde u slecht of denkte van ja hebben we dan toch nie alles geprobeerd? Terwijl da ge eigenlijk zo iets hebt van, we hebben alles geprobeerd. We hebben nie nog meer kunnen doen en en… Ma ik vind da wel een moeilijken.	5
450	Ik zin opgevoed door stiefvaders en ik heb meer slaag gehad als eten.	5
451	Kzou mezelf omschrijven als iemand die euhm… die vrolijk is, die open is, die graag bezig is.	3
452	Çavakes, Jef? Tzonneke schijnt eh.	3
453	Eh zotte doos. Das flink eh.	3
454	Ik ga bij mijn zuster gaan eten. Mijn petekind komt, dak al vijf jaar nie meer heb gezien. Die komt een nieuwsjaarbrief voorlezen voor mij. De eerste keer in negen jaar. Kga der wa… Kga beginnen wenen enal ik ken men eigen.	3
455	Das toch onwaarschijnlijk?	3
456	Kheb nog iets ze. Een vers fleske voor ons eerste week.	3
457	Jullie zie jundr hier al liggen in zo’n huiske ofwa?	2
458	O kut.	5
459	En sindsdien zijn wij altijd op zoek naar onze tweede helft, ons betere helft, en ik hoop dak mijn tweede helft hier naast mij gevonden heb.	4
46	Ik vind da gewoon leuk om daarmee te spelen enzo. En die stellen ook nie nie te veel vragen enzo dus das zo gewoon zo een beetje spelen en kdenk dat da mij ook gewoon wa gelukkig maakt om die kinderen zo wa blij te maken.	3
460	Mmm. Echt lekker.	3
461	Das kapotgaan jong.	2
462	Ja. Kvind het spannend want ge weet nie wa ge moe verwachten.	2
463	Das schoon om te horen ja.	3
464	Op ons nieuw leven.	3
465	Goe uitgelegd.	3
466	Ik heb hier een pakketje af te leveren. Hahaha.	3
467	Ik kan nie meer, Aagje. Ik kan nie meer. Ik zou toch ne keer willen naar huis gaan vo men kindern.	5
468	Da was wel leuk eh? Veel tijd voor elkaar gemaakt.	3
469	Kben blij dak u zie, man.	3
47	Da was wel heel belangrijk voor mij, dat hij daar was. Een vader die zijn dochter eigenlijk afgeeft, das een heel speciaal moment.	4
470	Kheb je altijd graag gehad, ma je moe nie zitten liegen. Groetjes thuis, tis wel.	1
471	Alé, zitten wij hier nu alletwee te janken. Ma stop.	5
472	Die waren echt gewoon geïnteresseerd in ons leven en die wouden ons ook dingen bijleren. En gewoon die drie dagen bij die familie was gewoon super.	3
473	En dan ook nog es, waarom try? Die geeft hier iedereen cash, gewoon zwart. Die haalt da zo uit zn zakske “here, for you”. Doe der honderd euro bij en het is opgelost.	1
474	Ma mijn vader zit ook nog altijd in Leuven. Mijn vader ging daar ook es met de directrice praten da zij ook eventueel niks kost doen. Dus ik hoop wel dak geluk heb.	3
475	Allee, da zo in het panneke, wa looksaus. Hmm.	3
476	Ja ma ik ben heel goed in tekenen enzo. Mijn hele lijf sta vol, da heb ik allemaal zelf gezet eh. Hier heb ik euh 90 euro betaald.	3
477	Nin, maja how… Ge hebt wel zo het leven geleid opt randje eh, der af en toe eh zo…	2
478	Ja leuk zicht eh.	3
479	Ik weet echt nie hoe da komt, da was… hoe da komt. Ik ben inderdaad ja…	5
48	Aaaah! Kak!	2
480	Ja ma ik weet gewoon nie wa ik moe verwachten. Alé ik heb geen verwachtingen. Ik weet het gewoon nie. Kheb zoiets van…	3
481	Ik vind da wel schoon dat da zo gegroeid is. Ge zijt zo echt begonnen als vrienden.	0
482	Ik denk da gij ne makkelijke mens zijt zolang da de dingen gaan zoals da gij denkt da ze moeten gaan. Maar als dingen nie gaan zoals da ga, dan zijde gij dus da konijn. Da frusti konijn.	3
483	Ewel. Maar dat is nie van mij alleen eh, Marie-Louiseke. Dat is van ons allemaal, da wete eh.	5
484	Nee, ik wil daar nie aan denken.	3
485	Het goeie da moeten we zelf maken.	3
486	Ja. Ej gij in Gent gezeten? Ja eh? Ik ken u van Gent.	3
487	Mijn oksels rieken altijd fris.	3
488	Oh. Romantische boswandeling.	0
489	Ja, mijn mama is zelf op vakantie. En mijn papa heeft mij afgezet.	1
49	Ik begrijp dat, maar wa ik dan nie begrijp is da ge thuiskomt en dan wel ne filet pur bestelt.	5
490	Ja ik denk nie da bij ons het fysieke een probleem is geweest. Wij hebben da een kans gegeven. Ma der zijn andere zaken die derbij kwamen die… die nie liepen zoals dat het zou moeten lopen, dus. Ma ik denk nie dat het fysieke bij ons het probleem was.	0
491	Ik vind nie dat da zo… zo’n drama is eh. Kijk ik had een beetje behoefte aan seks, maar inderdaad, je kunt behoefte hebben aan seks ma da wil nog nie zeggen da ge nie op tijd kunt komen.	3
492	Zij is euh goedlachs, een bezig bijtje, een vat vol energie.	5
493	Das gelijk een soort menselijke recyclagefabriek. Alé die mensen leven van ons afval, alé snapte? Van ons, wa da wij, wa bij ons nie meer werkt. Kapotte wasmachien, kapotte tv, daar leven die mensen van eh. Die halen da allemaal uit mekaar. Das toch zot? En die leven daarvoor hier op zo een euh… op zo’n vuil, man toch.	3
494	Alé, ik wens u veel succes.	4
495	Beste vrienden en familie, lieve mensen allemaal, ik wil jullie allemaal heel hard bedanken da jullie euh er vandaag bij zin wanneer da Joke en ik aan ons groot avontuur beginnen. Zonder jullie steun hadden we hier waarschijnlijk nie gestaan.	1
496	Wij zijn niet gewoon om zo behandeld te worden he en ik pik da, ik pik da nie. Het belangrijkste voor mij in de hele wereld is respect. Als je mij respect toont, dan doe ik alles.	5
497	Er lopen hier ook jonge mensen rond, maar ook hele oude mensen. En dan vraagt ge u af hoe hard dat die eigenlijk, misschien deronderdoor zijn aant gaan nie want die mensen zijn da gewoon. Maar hoeveel, ja, rugpijn, moeheid, zo concentratie, verveling dat die mensen moeten doorstaan om hier hun hele leven misschien wel te werken.	3
498	Ik heb menne toekomstige omgedoopt tot Hugo omdat die cocktail echt heel lekker is dus ik ga dervan uit dat m’n toekomstige man… ja heel lekker is klinkt misschien een beetje stom. Ma wel echt ne hele toffe man gaat zijn ja.	5
499	De gang is zo lang eh, en hij valt om naar de toilet te gaan.	1
5	Wat ben je allemaal aan het doen? Hoe behandelt gij uw mensen? En dan word ik daar kwaad van en reageer ik soms wel heel explosief. 	1
50	Oh wa moe ik doen met die vent? Ma echt waar.	3
500	Kom hier. Tga wel lukken. Khen der alle vertrouwen in. Zeg, stel het wel eh.	3
501	Nee ma wij gingen in da bed liggen, we zijn beginnen babbelen en… blijven babbelen. 	3
502	Ah maar alé, kwist ekik da nie. Ma zeg. Kijk, kga je straks je kaartje ook geven.	0
503	Ge kunt sebiet douchen.	2
504	Nu begint het wel toch echt door te dringen da… ja da mijn leven binnen enkele weken nie meer hetzelfde zal uitzien. Of toch alleszins nie meer hoe dat nu is. Tzal wel wa, tga gewoon een verandering zijn eh, kga getrouwd zijn euh… Hopelijk gelukkig getrouwd.	2
505	Ja, eiglik nie ze. Ma kmoet u es iets zeggen. Kheb een tuchtrapport gehad eh omdat ik een celfouillage gehad heb en een lichaamsfouille. Euh ja dan hebben ze een attribuut gevonden eigenlijk. Met nu dus als gevolg: normaal had ekik nieuw verlof ergens eind juli.	3
506	Ik vind mijn eigen der echt wel chic uitzien nu.	4
507	Ik zalt zo zeggen, dus da we heel blij zijn met die mooie, lieve woorden van jullie en da we gewoon verder gaan doen zoals we bezig zijn en en… Ja. We gaan ons best nog doen eh. Alé kom es hier.	1
508	Nee? Ewel dan laat ge me hier tot einde van straf. Is da goed? Zijt ge dan content? Dan kunt ge nog ene drinken op mijn kosten.	1
509	Die mens, die is goed zot. Echt, volgens mij is die een keer in zijn kreeftenvijverke gevallen en op zijn kop gevallen, echt waar. Goh, allee, hoe kunde nu zo boertig zijn?	1
51	Ik krijg weer commentaar op mijn kledingstijl.	0
510	Gij had een briefje geschreven voor uw verlof vast te leggen.	3
511	Ge kunt hier eten van de grond, zeggen ze.	3
512	Constant een smile op mijn gezicht. Ik weet nog da ik na tien minuten zei tegen mezelf van: amai mijn kaken doen pijn van heel de tijd zo te lachen.	1
513	Mannen! Shrimp from Sri Lanka. No good eh. Warm in de zon. Dood. Zo rot als maar zijn kan eh. Echt waar. Fret da nie op thuis, denkt es goe na. En wij hebben daar gisteren van zitten smullen eh.	3
514	Ik moet zeggen, Franse bulldogs, das nie echt mijne meest favorieten hond van uitzicht. Ma das zo een schattig beestje, das zo’n lief beestje da… Kwas der direct mee weg.	5
515	Ja das das kut als ge hier dan zit eh… amai. En kijkte graag films?	3
516	Kheb wa fotootjes mee? Magk?	5
517	Ik ben wekelijks twee, drie keer naar buiten geweest. Van zes uur ’s morgens tot acht uur ’s avonds. Ik ben nog maar één keer te laat gekomen, omdat de trein niet kom van euh Antwerpen. Maar alles is om zeep.	1
518	Aja voila. En tis ook gelukt eh. Sorry wih ma, how, kheb het je de vorige keer al gezegd eh.	3
519	Jah. Zoiets raar eh eten met uw handen. En die kneden da zo in hun handen.	0
52	Kging me mn verjaardag, en ton e meisje leren kennen, dan de jacuzzi weet je wel. In de jacuzzi een glaasje cava ma nie overdreven, echt nie. Twas 0,18 toen dak blaasde. Echt belachelijk.	3
520	Maar eiglik ga ik aan Paulien iets anders vertellen, waar da ze nog helemaal niets van weet. Namelijk dakik ga meedoen aan Blind Getrouwd.	0
521	Euh ja da valt nog af te wachten, tis te zien, ma ça va. Tzal in ieder geval beter zijn als hier. En wa gade gij doen?	3
522	Bye. Tot nooit meer.	1
523	Ja dat ben ik nou kwijt, dat ben ik nou kwijt dusja we gaan wel zien hoe het afloopt. Al geeft ie me een jaar, twee jaar, het maakt me niks uit. Het maakt me echt niks uit. Het maakt me echt nie uit.	3
524	Komt wel goe. We gaan vertrekken, jong.	3
525	Neje, er is zelfs bij gekomen. Een beetje eten afgelegd voor vandenavond nog. Moeste nog wa honger hebben.	5
526	Ik vind da vies…	0
527	Oké ma we gaan zorgen daje nog kunt douchen en uw tanden poetsen, daje proper bent.	5
528	Nja, das wel ook wa moeilijk.	0
529	Ik ga zeker en vast nie meer weglopen. Ik kan nie meer.	0
53	Die drie kleinsten, da waren kuikentjes.	3
530	Ja kzin nog es na de markt geweest. Kheb daar nog ne klapke gedaan eh.	3
531	We gaan zien wa dat er uit komt en hopelijk euh wie weet mijn droomprins.	1
532	Ik vond het een beetje over de top. Alé, een beetje veel eigenlijk. Ook de agressie da ge gebruikt naar de bewaking toe. Ik heb van u toch…	1
533	Ah oei, je lag te slapen. Oh sorry, je siësta onderbroken.	0
534	Kdenk dat da goed is dat da besef daar wel is ook eh. Zo van oke, tga nodig zijn om om misschien wa meer na elkaar te openen. Hoe denk je da jullie da zouden kunnen doen? Euh daar om daarin te groeien?	2
535	Ma grote straffen is da nie meestal Oudenaarde, Leuven enzo?	3
536	Ma zeg.	5
537	Als je bijna één derde van je leven in de gevangenis hebt gezeten, dan dan… dan kunde da alleen maar op die manier zien eh. Das altijd aftellen eh.	2
538	Da wordt dus nie… Da ga gewoon rechtstreeks naar de grond eh.	5
539	Kinderen uitbuiten. Letterlijk.	3
54	Ik had da echt zelf ook zo echt een wauw-gevoel. Twaren zo alle puzzeltjes die bij elkaar en in elkaar vielen en… Ik ben er zeker van dat het een goeie eerste indruk gaat zijn. Kben er echt zo blij mee. Tis echt fantastisch gewoon.	1
540	Jaaaaaaah. Gohhhh.	5
541	Ik kan mij nie inbeelden da ge hier zwanger zijt, negen maanden lang. Ik kan mij nie inbeelden da ge hier bevalt. Waarom… Fuck. Ik kan mij, ik kan mij vooral nie inbeelden da ge hier uw kind kunt laten opgroeien. Da vinnik echt… Da vinnik echt verschrikkelijk da kan ik mij nie inbeelden da ge hier uw kind groot laat worden. Fuck.	0
542	Ik eet graag vlaai. Ik eet graag cake.	3
543	Ah zis weer ant lachen ze.	0
544	Wij hebben da wel dat hij zo soort van… rechtvaardigheidsgevoel heeft. Dan vertrekt veel uit em. En misschien soms problemen om om om da te kanaliseren dan wordt hij gewoon boos.	0
545	Er ligt wel nog geen matras ma we gaan er direct ene brengen hoor.	1
546	Ik vond da supermoeilijk. Ohhh.	1
547	Ja ik zit shrimp te maken drie dagen lang en ik zeg ik ga geen shrimps meer eten. Ik vond ook gewoon, ja eh, die beestjes hebben daar wel gezwommen in die pond en kvond tof en al he ma… we hebben ze der wel, we hebben ze der wel echt laten… uit het water gehaald enal.	2
548	Daarjuist wel echt. Toen daze het mij vertelden wast echt oeh zweten. Echt. Alé ge verwacht er u wel aan ma toch… - Tis wel efkes aankomen.	5
549	Ik ben geen goeie mama want ik ben zonder mijn kindje nu. Maar ik heb fout gemaakt, het is normaal dat ik ben gestraft eh.	1
55	Ik vind dit geen goudmijn hoor.	0
550	Ik denk daje heel snel in je oude routine terechtkomt. Wa ook nie slecht is.	3
551	Das echt leuk om haar terug te zien en da zijn geen wrange of bittere gevoelens, alé of ja gevoelens nie meer achteraf wanneer dak dan wegga van haar. Van alé, thad hier zo kunnen zijn of of kzou die echt nog terug willen. Nja das nee das das gedaan eiglik nu.	3
552	Dank u. Tzal wel in orde zijn zeker. Alé, goei feesten.	2
553	Oke. Jah tis nie veel ze. Kben eiglik gewoon vooral bang dage ebt zo van “oh ist dees maar?”.	3
554	Ik ben blij. Ja kben echt blij. Blijkbaar willen ze haar een kans geven. Das altijd leuk, als we mensen kunnen op de rails krijgen. Daarvoor doen we het.	5
555	Ik zit me altijd af te vragen: Had ik in Limburg gebleven, dan was dat eigenlijk niet zo ver gekomen. Ik heb mijn familie teleurgesteld. Ja dan begin je toch wel te denken.	1
556	… das fucked up he. Als gij kwikdampen zit in te ademen, dan wordt gij loemp in uwe kop he.	1
557	Nja, ma kvoel nie veel motivatie. En gisteren, dat is in mijn ogen puur onrecht, he. En dan, ja, het feit, toen da we zeiden van “kun je der nie iets aan doen?”, “yes, yes, next time”. Ma das nie waar.	2
