id	text	label
abbv01 06 03	AbbVie , on the other hand , has grown its dividend faster than all of its major drug manufacturing peers over the past four years , and sports a juicy yield	0
abbv01 07 00	several companies attempting to bring a copycat version	1
abbv01 07 01	overly reliant	1
abbv01 07 02	major red flag	1
abbv01 08 00	Johnson & Johnson is , in my opinion , the valedictorian of the dividend-paying pharma stock class	0
abbv01 09 00	close of a race	0
abbv01 11 00	Johnson & Johnson is an elite dividend stock	0
abbv01 12 00	balance sheet , J & J	0
abbv01 12 01	J & J is in a class by itself among major drug manufacturers	0
abbv01 13 00	acquisition of Actelion	1
abbv01 13 01	credit rating	0
abbv01 13 02	able to maintain	0
abbv01 14 00	J & J is now the only U.S . - based pharma company	0
abbv01 14 01	J & J is now the only U.S . - based pharma company to sport a triple-A rating	0
abbv01 15 00	J & J has shied away from credit-risky deals	0
abbv01 15 01	said for most of its peers	0
abbv01 15 02	J & J has shied away from credit-risky deals to drive growth over the course of its history , which simply ca n't be said for most of its peers	1
abbv01 16 00	AbbVie , for example , has repeatedly relied on debt-financing to augment its clinical pipeline and product portfolio	1
abbv01 16 01	AbbVie , for example , has repeatedly relied on debt-financing to augment its clinical pipeline and product portfolio , causing its debt to equity	1
abbv01 16 02	AbbVie , for example , has repeatedly relied on debt-financing to augment its clinical pipeline and product portfolio , causing its debt to equity ratio to balloon to jaw-dropping levels	1
abbv01 17 00	J & J has an exceptionally strong ability to meet its financial obligations	0
abbv01 17 01	J & J has an exceptionally strong ability	0
abbv01 17 02	J & J has an exceptionally strong ability to meet its financial obligations moving forward , implying that its dividend program is about as safe as they come	0
abbv01 18 00	J & J is dealing with the introduction of biosimilar competitors	1
abbv01 18 01	J & J is dealing with the introduction of biosimilar competitors to its top selling anti-inflammatory drug Remicade , and its prostate cancer drug Zytiga is starting to experience a pronounced slowdown	1
abbv01 19 00	the drugmaker ' s significant investment in research and development	0
abbv01 19 01	refresh its product portfolio	0
abbv01 20 00	fairly new cancer drugs Darzalex and Imbruvica , for example , are both gobbling up significant share	0
abbv01 20 01	weakness stemming from Remicade and Zytiga	0
abbv01 21 00	J & J ' s top line is forecast to grow	0
abbv01 21 01	J & J ' s top line is forecast to grow by over 5 % over the next two years , due , in large part , to its ability to bring major new drugs	0
abbv01 21 02	J & J ' s top line is forecast to grow by over 5 % over the next two years , due , in large part , to its ability to bring major new drugs to market in an almost machine-like fashion	0
abbv01 22 00	J & J belongs to a select group of stocks known as ` ` dividend aristocrats ' ' , reflecting the company ' s 54 - consecutive year history of increases	0
abbv01 22 01	J & J belongs to a select group of stocks known as ` ` dividend aristocrats	0
abbv01 23 00	dividends	0
abbv01 23 01	doled out	0
abbv01 23 02	share repurchases	0
abbv01 24 00	J & J has an elite shareholders reward program in place , and its track record of paying dividends	0
abbv01 24 01	J & J has an elite shareholders reward program in place , and its track record of paying dividends is among the best within its peer group	0
abbv01 24 02	J & J has an elite shareholders reward program	0
abbv01 24 03	J & J has an elite shareholders reward program in place , and its track record of paying dividends is among the best within its peer group , to put it mildly	0
abbv02 00 00	Revenues	1
abbv02 01 00	Drive Amgen	0
abbv02 02 00	revenue	2
abbv02 03 00	Amgen ' s ( AMGN ) Neupogen sales fell	1
abbv02 04 00	revenues	2
abbv02 04 01	Neupogen generated revenues of ~ $ 148 million , a significant drop	1
abbv02 05 00	the drug generated net sales	2
abbv02 05 01	the drug generated net sales of ~ $ 765 million , which was a sharp 27 % decline	1
abbv02 06 00	decline	1
abbv02 06 01	entry of biosimilars in the US and Canada	1
abbv02 07 00	competition	1
abbv02 07 01	Neupogen ' s sales volume	1
abbv02 08 00	Amgen ' s Enbrel generated sales	2
abbv02 08 01	Amgen ' s Enbrel generated sales of ~ $ 1.2 billion , which was a 15 % year-over-year decline	1
abbv02 09 00	lower prescription rates	1
abbv02 10 00	the drug ' s sales	2
abbv02 10 01	the fall in the drug ' s sales	1
abbv02 11 00	Amgen expects Enbrel ' s sales volume	0
abbv02 11 01	Amgen expects Enbrel ' s sales volume to rebound	0
abbv02 12 00	Enbrel ' s sales do not recover , Amgen	1
abbv02 12 01	Amgen ' s product revenues	1
abbv02 12 02	Enbrel ' s sales do not recover , Amgen ' s product revenues could face a modest decrease	1
abbv02 13 00	market competition	1
abbv02 14 00	Neupogen filgrastim is a form of granulocyte colony-stimulating factor or G-CSF that helps reduce	0
abbv02 15 00	Neupogen boosts the growth	0
abbv02 16 00	competition from Teva ' s ( TEVA ) Granix , Novartis ' s NVS 1 Zarxio , and a range of other filgrastim biosimilars	1
abbv02 18 00	Amgen ' s first blockbuster drugs	0
abbv02 19 00	competition from Johnson & Johnson ' s JNJ 2 Remicade and Stelara , as well as AbbVie	1
abbv03 00 00	Best Dividend Stocks in Marijuana	0
abbv03 03 00	Marijuana stocks that pay dividends	0
abbv03 04 00	an oxymoron	1
abbv03 05 00	paying out dividends , and there are n't too many profitable marijuana stocks	0
abbv03 05 01	many profitable marijuana stocks	0
abbv03 06 00	marijuana stocks that pay a dividend , though , there are two that stand out - - AbbVie and The Scotts Miracle-Gro Company	0
abbv03 06 01	stand out - - AbbVie and The Scotts Miracle-Gro Company	0
abbv03 07 00	bit of a stretch	1
abbv03 08 00	AbbVie and Scotts Miracle-Gro are the best and perhaps only dividend stocks in marijuana	0
abbv03 08 01	AbbVie and Scotts Miracle-Gro are the best and perhaps only dividend stocks	0
abbv03 09 00	dividend yield	0
abbv03 09 01	sky-high dividend yield	0
abbv03 10 00	AbbVie markets Marinol for managing the loss of appetite	0
abbv03 11 00	Food and Drug Administration FDA granting approval	0
abbv03 11 01	first cannabinoid	0
abbv03 13 00	The drug was first made by Unimed	2
abbv03 14 00	Solvay Pharmaceuticals acquired Unimed	0
abbv03 14 01	Abbott Laboratories purchased Solvay Pharmaceuticals	2
abbv03 16 00	generate a lot of money for AbbVie	0
abbv03 18 00	mention the drug	0
abbv03 19 00	qualifies it	0
abbv03 20 00	the company pays out a tremendous dividend	0
abbv03 21 00	AbbVie ' s dividend	0
abbv03 22 00	AbbVie also ranks as one of the stocks with the fastest-growing dividends	0
abbv03 22 01	AbbVie also ranks as one of the stocks with the fastest-growing dividends on the market	0
abbv03 23 00	The company appears to be in a good position to keep the dividend checks	0
abbv03 23 01	The company appears to be in a good position to keep the dividend checks flowing , with growing earnings	0
abbv03 23 02	The company appears to be in a good position to keep the dividend checks flowing , with growing earnings and a strong cash flow	0
abbv03 23 03	good position	0
abbv03 24 00	go-to source	0
abbv03 27 00	Scotts Miracle-Gro has become the go-to source for marijuana cultivators for supplies , including fertilizers , lighting , and hydroponic products	0
abbv03 28 00	Scotts Miracle-Gro has completed several acquisitions	0
abbv03 28 01	Scotts Miracle-Gro has completed several acquisitions that bolstered its position as a primary supplier for marijuana growers	0
abbv03 28 02	Scotts Miracle-Gro has completed several acquisitions that bolstered	0
abbv03 29 00	the company acquired the assets of General Hydroponics and Vermicrop	0
abbv03 29 01	General Hydroponics and Vermicrop , both of which are leading producers of liquid plant food products and accessories for hydroponic gardening	0
abbv03 30 00	Scotts bought Gravita	0
abbv03 31 00	The company also purchased American Agritech	0
abbv03 32 00	Scotts Miracle-Gro does n't provide details on how much of its revenue	2
abbv03 32 01	Scotts Miracle-Gro does n't provide details on how much of its revenue stems from sales	2
abbv03 33 00	important market	0
abbv03 34 00	the company intends to be a major supplier for both recreational and professional marijuana growers	0
abbv03 37 00	Scotts has increased its dividend	0
abbv03 38 00	growing earnings , the company	0
abbv03 38 01	the company appears to have plenty of room for future dividend hikes	0
abbv03 38 02	plenty of room	0
abbv03 39 00	More possibilities	0
abbv03 42 00	surge in alternatives	1
abbv03 43 00	marijuana stocks are n't profitable	0
abbv03 44 00	able to sustain those profits	0
abbv03 45 00	the marijuana industry	0
abbv03 45 01	companies will choose to return profits to investors in the form of dividends	0
abbv03 45 02	growth in the marijuana industry	0
abbv03 46 00	marijuana stocks offering dividends	0
abbv03 47 00	AbbVie and Scotts Miracle-Gro appear to be the only choices	0
abbv03 48 00	good ones	0
abbv04 00 00	This Dividend Aristocrat Ridiculously Undervalued	0
abbv04 01 00	AbbVie ' s over-dependence on its aging anti-inflammatory drug is weighing on its shares	1
abbv04 01 01	AbbVie ' s over-dependence	1
abbv04 02 00	growth and raising its dividend by a whopping 60 % since its inception in 2013 , the dividend aristocrat AbbVie	0
abbv04 02 01	raising its dividend by a whopping 60 % since its inception in 2013 , the dividend aristocrat AbbVie	0
abbv04 02 03	AbbVie is without question a hotly contested battleground stock	0
abbv04 03 00	AbbVie ' s ability to continue to deliver top notch revenue growth	0
abbv04 03 01	AbbVie ' s ability to continue to deliver top notch revenue growth and free cash flow	0
abbv04 03 02	AbbVie is considered a dividend aristocrat	0
abbv04 03 03	AbbVie ' s ability to continue to deliver	0
abbv04 03 04	AbbVie ' s ability to continue to deliver top notch revenue growth and free cash flow following the loss of exclusivity	1
abbv04 04 00	the drugmaker ' s total revenues	0
abbv04 05 00	Amgen ' s FDA-approved biosimilar Amjevita - - or any other forthcoming biosimilar - - for Humira is able to enter the market	0
abbv04 05 01	change drastically if Amgen	0
abbv04 06 00	Amjevita hitting pharmacy shelves	0
abbv04 06 01	several would-be competitors are attempting to undermine AbbVie	1
abbv04 06 02	AbbVie ' s legal defenses	0
abbv04 06 03	break into this multi-billion dollar market	0
abbv04 07 00	AbbVie ' s shares are only trading	0
abbv04 07 01	AbbVie ' s shares are only trading at around 10 times the company ' s forward-looking earnings at the moment , which is one of the lowest valuations	1
abbv04 08 00	AbbVie really is undervalued	0
abbv04 08 01	AbbVie really is undervalued , or if investors are right to be worried about the company ' s growth prospects moving forward	1
abbv04 10 00	AbbVie ' s future hinges	0
abbv04 11 00	AbbVie has been investing heavily in its oncology product portfolio and pipeline	0
abbv04 11 01	broader efforts to prepare for Humira ' s eventual zenith , AbbVie	0
abbv04 12 00	AbbVie now owns	0
abbv04 13 00	AbbVie is attempting to become a top player in the high-growth cancer drug market	0
abbv04 13 01	AbbVie is attempting to become a top player in the high-growth cancer drug market by rolling out multiple new drugs , and line extensions for products already on the market	0
abbv04 14 00	convinced that AbbVie ' s pivot to oncology will work out	1
abbv04 16 00	the drugmaker arguably grossly overpaid to gain access to only a share of Imbruvica ' s revenue stream	1
abbv04 17 00	growing its market share	0
abbv04 17 01	Johnson & Johnson , after all , owns 50 % of this key oncology product , which has been growing its market share by leaps and bounds	0
abbv04 18 00	AbbVie limited its future M & A opportunities	0
abbv04 18 01	AbbVie limited its future M & A opportunities by leveraging	0
abbv04 18 02	AbbVie limited its future M & A opportunities by leveraging its balance sheet to the max partly as a result of this deal	0
abbv04 18 03	AbbVie limited its future M & A opportunities by leveraging its balance sheet to the max partly as a result of this deal - - evinced by its current jaw-dropping debt to equity ratio	1
abbv04 19 00	AbbVie ' s attempt to grab the lion ' s share of the emerging PARP inhibitor market	0
abbv04 19 01	AbbVie ' s attempt to grab the lion ' s share of the emerging PARP inhibitor market with veliparib hit a major snag recently when the drug flamed out in late-stage trials	1
abbv04 19 02	AbbVie ' s attempt to grab the lion ' s share of the emerging PARP inhibitor market with veliparib hit a major snag	1
abbv04 20 00	failures do n't necessarily mean that veliparib	1
abbv04 20 01	dent in AbbVie	1
abbv04 20 02	AbbVie ' s ability to offset any unexpected dips in Humira	1
abbv04 20 03	veliparib ' s other putative indications are going to turn out to be a bust	1
abbv04 21 00	AbbVie under , over , or fairly valued	2
abbv04 22 00	the biosimilar threat	1
abbv04 22 01	Humira probably wo n't start to materialize	0
abbv04 23 00	this top biotech definitely has some time left on the clock to build upon its already substantial efforts in oncology	0
abbv04 23 01	dip in Humira	1
abbv04 23 02	build upon	0
abbv04 24 00	efforts	0
abbv04 24 01	AbbVie ' s top line moving in the right direction	0
abbv04 25 00	clear-cut .	0
abbv04 26 00	AbbVie ' s oncology pipeline could pick up the slack if everything goes according to plan - - but as veliparib ' s late-stage hiccups	1
abbv04 26 01	AbbVie ' s oncology pipeline could pick up the slack	0
abbv04 26 02	AbbVie ' s oncology pipeline could pick up the slack if everything goes according to plan	0
abbv04 26 03	AbbVie ' s oncology pipeline could pick up the slack if everything goes according to plan - - but as veliparib ' s late-stage hiccups demonstrate , experimental cancer drugs are never a sure thing	0
abbv04 27 00	AbbVie probably is fairly valued	2
abbv04 27 01	AbbVie probably is fairly valued in light of the looming biosimilar threat	1
abbv04 28 00	biosimilars will cut into Humira	1
abbv04 28 01	threat	1
abbv04 29 00	AbbVie still comes across as an outstanding growth	0
abbv04 29 01	AbbVie still comes across as an outstanding growth , value	0
abbv04 29 02	AbbVie still comes across as an outstanding growth , value , and dividend	0
abbv04 29 03	AbbVie still comes across as an outstanding growth , value , and dividend stock based on its projected fundamentals over the next year , this dividend aristocrat	0
abbv04 30 00	AbbVie is barreling toward a plethora of late-stage readouts	0
abbv04 30 01	AbbVie is barreling toward a plethora of late-stage readouts in the second half of 2017 that should provide some much-needed clarity regarding its future growth prospects	0
abbv04 30 02	AbbVie is barreling toward	0
abbv04 30 03	AbbVie is barreling toward a plethora of late-stage readouts in the second half of 2017 that should provide some much-needed clarity	0
abbv04 31 00	bargain-hunters may want to think twice	1
abbv04 31 01	turn out to be a classic value trap	1
abbv05 00 00	AbbVie Ordered	1
abbv05 01 00	failed to warn	1
abbv05 02 00	AbbVie says potential Depakote effects were properly disclosed	0
abbv05 03 00	AbbVie Inc . must pay	1
abbv05 03 01	AbbVie Inc . must pay $ 15 million to compensate	1
abbv05 03 02	AbbVie Inc . must pay $ 15 million to compensate a California boy with a split spine for failing to properly warn	1
abbv05 03 03	AbbVie Inc . must pay $ 15 million to compensate a California boy with a split spine for failing to properly warn his mother and her doctors that its Depakote drug could cause birth defects	1
abbv05 04 00	delivered	1
abbv05 06 00	confined to a wheelchair	1
abbv05 07 00	His suit is one of about 700 pending	1
abbv05 08 00	awarded the money	1
abbv05 09 00	rejected the family ' s request for punitive damages over AbbVie	0
abbv05 09 01	AbbVie ' s mishandling	1
abbv05 10 00	second Depakote loss	1
abbv05 11 00	awarded	1
abbv05 11 01	punitive damages	1
abbv05 14 00	AbbVie , which spun off from Abbott Laboratories in 2013 , retained liability	1
abbv05 15 00	Abbott officials knew Depakote was ` ` one of the most toxic drugs to a human baby	1
abbv05 15 01	Abbott officials knew Depakote was ` ` one of the most toxic drugs to a human baby , ' ' and downplayed the birth-defect risks	1
abbv05 16 00	AbbVie has won three trials	0
abbv05 16 01	AbbVie has won three trials in federal courts , where juries found Depakote ' s label enables doctors to make properly informed decisions	0
abbv05 16 02	AbbVie has won three trials in federal courts , where juries found Depakote ' s label enables doctors to make properly informed decisions about the drug ' s demonstrated benefits and clearly disclosed the risk	0
abbv05 17 00	declined to say whether AbbVie	1
abbv05 19 00	The company ' s lawyers unsuccessfully	1
abbv05 19 01	Abbott properly disclosed the risk	0
abbv05 20 00	Abbott to put a strong pregnancy-use warning	1
abbv05 21 00	Abbott and other makers of anti-seizure drugs also were forced to beef up warnings	1
abbv06 00 00	AbbVie Stock Just Hit a 52 - Week High	0
abbv06 00 01	AbbVie Stock Just Hit a 52 - Week High : Here ' s Why It Should Go Even Higher	0
abbv06 01 00	AbbVie stock ' s momentum continue	0
abbv06 02 00	point to yes	0
abbv06 03 00	AbbVie stock has been on a roll	0
abbv06 04 00	biotech ' s share price	1
abbv06 04 01	biotech ' s share price recently hit a 52 - week high	0
abbv06 05 00	AbbVie ' s momentum continue	0
abbv06 06 00	run out of steam	1
abbv06 07 00	AbbVie should go even higher	0
abbv06 09 00	AbbVie stock go higher	0
abbv06 11 00	the biotech ' s earnings will increase	0
abbv06 12 00	AbbVie ' s valuation is n't likely to go much lower	1
abbv06 13 00	headed higher	0
abbv06 14 00	AbbVie ' s earnings will increase	0
abbv06 16 00	The company itself forecasts adjusted earnings growth	0
abbv06 17 00	Wall Street analysts is that AbbVie will grow	0
abbv06 18 00	AbbVie stock currently trades at	0
abbv06 19 00	plenty of other drugmakers with much lower growth prospects	0
abbv06 19 01	cheaper	0
abbv06 20 01	stock ' s valuation will deteriorate	1
abbv06 22 00	important objection	1
abbv06 22 01	Humira is in danger	1
abbv06 23 00	Amgen has already won approval of a biosimilar to Humira	0
abbv06 24 00	Coherus Biosciences recently won a ruling from the U.S . Patent and Trademark Office that invalidated one of the patents for Humira	0
abbv06 25 00	AbbVie ' s total revenue	0
abbv06 26 00	Humira sales fall	1
abbv06 26 01	AbbVie ' s earnings will fall	1
abbv06 28 00	danger does Humira	1
abbv06 29 00	Amgen won FDA approval for Amjevita , the first Humira biosimilar to be approved in the U.S	0
abbv06 29 01	the first Humira biosimilar to be approved	1
abbv06 29 02	approval	1
abbv06 30 00	Amjevita is n't on the market	0
abbv06 31 00	AbbVie is fighting Amgen	1
abbv06 32 00	The trial	0
abbv06 33 00	effort to have one of Humira	1
abbv06 33 01	AbbVie will employ the same legal strategy against the company that it did with Amgen	0
abbv06 33 02	Coherus succeeded in its effort	0
abbv06 34 00	Coherus might state publicly that it intends to launch a Humira biosimilar	0
abbv06 34 01	Coherus might state publicly that it intends to launch a Humira biosimilar in 2018 , but the reality is that the biotech will almost certainly be bogged down in court	1
abbv06 34 02	bogged down in court	0
abbv06 35 00	AbbVie thinks that it will be able to fend off	0
abbv06 36 00	any biosimilar to the drug will launch	1
abbv06 37 00	revenue and earnings for AbbVie	0
abbv06 37 01	earnings for AbbVie	0
abbv06 37 02	AbbVie from its top-selling	0
abbv06 38 00	More revenue	0
abbv06 38 01	More revenue and earnings	0
abbv06 39 00	AbbVie depends on Humira for most of its revenue	1
abbv06 39 01	AbbVie depends on	1
abbv06 39 02	AbbVie depends on Humira for most of its revenue now , that should be about to change	0
abbv06 40 00	The company has multiple opportunities for revenue and earnings growth	0
abbv06 40 02	multiple opportunities	0
abbv06 42 00	cancer drug generated sales of more than $ 1.8 billion last year for AbbVie	0
abbv06 43 00	AbbVie thinks that Imbruvica could reach peak annual sales	0
abbv06 44 00	revenue and earnings growth	0
abbv06 44 02	hit that mark	1
abbv06 45 00	Venclexta won approval in 2016 for treating chronic lymphocytic leukemia CLL	0
abbv06 46 00	Several other indications could be on the way if clinical studies	0
abbv06 47 00	cancer drug could reach peak annual sales	0
abbv06 48 00	AbbVie claims other pipeline candidates with similar or even greater potential	0
abbv06 49 00	Experimental cancer drug Rova-T	2
abbv06 49 01	make	0
abbv06 49 02	cancer drug Rova-T could make as much as $ 5 billion annually at peak if approved	0
abbv06 50 00	generate annual revenue	0
abbv06 51 00	make AbbVie	0
abbv06 52 00	Going higher	0
abbv06 54 00	AbbVie ' s earnings keep rising	0
abbv06 54 01	AbbVie ' s earnings keep rising , so will the stock	0
abbv06 55 00	the biotech ' s earnings wo n't continue to increase	0
abbv06 55 01	momentum	0
abbv06 55 02	AbbVie ' s momentum is n't about to end	1
abbv06 56 00	overall market will undergo a major correction	1
abbv06 57 00	AbbVie stock will likely fall	1
abbv06 58 00	When biosimilars to Humira hit the market , AbbVie	1
abbv06 58 01	AbbVie could be in trouble	1
abbv06 58 02	AbbVie could be in trouble if Imbruvica , Venclexta , and its pipeline candidates do n't produce as expected	0
abbv06 60 00	AbbVie stock keeping the good times rolling	0
abbv07 00 00	AbbVie Has the Most Valuable Late-Stage Pipeline	0
abbv07 00 01	AbbVie Has the Most Valuable Late-Stage Pipeline - - But Is Its Stock a Buy	0
abbv07 01 00	AbbVie's top-notch clinical pipeline	0
abbv07 01 01	AbbVie's top-notch clinical pipeline overcome the company's hefty risk profile	1
abbv07 02 00	AbbVie has the most valuable	0
abbv07 03 00	four drug candidates landing in the top 20	0
abbv07 03 01	a net present value of $ 23.8 billion	0
abbv07 04 00	AbbVie ' s management has been trying to convey this positive message	0
abbv07 04 01	AbbVie ' s management has been trying to convey this positive message for months now , but it ' s been largely drowned out by the concerns over Humira	1
abbv07 05 00	shares are trading	1
abbv07 05 02	valuable late-stage clinical pipeline	0
abbv07 05 03	trading at a forward price-to-earnings ratio of 11.1 , one of the lowest	1
abbv07 06 00	AbbVie ' s positives	0
abbv07 06 01	AbbVie ' s positives outweigh the risks presented by the biosimilar threat to Humira	1
abbv07 07 00	bull case	0
abbv07 08 00	Humira ' s revenue	0
abbv07 08 01	FDA-approved biosimilar Amjevita , and perhaps others , will start to carve into the drug ' s enormous market share	0
abbv07 08 02	Humira ' s revenue remaining fairly steady until 2022 , whereas other analysts have suggested that Amgen ' s FDA-approved biosimilar Amjevita , and perhaps others , will start to carve into the drug ' s enormous market share	1
abbv07 10 00	AbbVie has said that 2022 is a likely cut-off point	2
abbv07 10 01	AbbVie has said that 2022 is a likely cut-off point , but there have already been some setbacks on the legal front	1
abbv07 10 02	AbbVie has said that 2022 is a likely cut-off point , but there have already been some setbacks on the legal front that suggest a biosimilar threat	1
abbv07 11 00	AbbVie ' s shares would appear be trading at around 3.2 to 3.4 times its 2022 revenue	0
abbv07 12 00	delivers on at least two of these four experimental drugs	0
abbv07 12 01	already under FDA review	0
abbv07 12 02	next-generation anti-inflammatory drug , upadacitinib , is producing stellar results in its late-stage program	0
abbv07 13 00	AbbVie ' s top line can continue to grow	0
abbv07 13 01	bullish case implies that AbbVie	0
abbv07 13 02	AbbVie ' s top line	0
abbv07 13 03	AbbVie ' s top line can continue to grow at a healthy compound annual growth rate	0
abbv07 14 00	AbbVie would be in the upper tier	0
abbv07 15 00	outstanding dividend program	0
abbv07 16 00	bear case	1
abbv07 18 00	AbbVie ' s 2022 annual revenue	1
abbv07 18 01	Amgen ' s Amjevita breaks into the market	0
abbv07 18 02	breaks into the market by 2020 , AbbVie	1
abbv07 18 03	AbbVie ' s 2022 annual revenue could drop off	1
abbv07 19 00	Amjevita or other Humira biosimilars were to enter the market	0
abbv07 19 01	AbbVie ' s shares would be trading right now at around 3.8 to 4 times its 2022 revenue .	0
abbv07 20 00	fairly good news , as AbbVie ' s shares	0
abbv07 21 00	bad news is that AbbVie ' s top-notch dividend	1
abbv07 21 01	AbbVie ' s top-notch dividend might not be safe	0
abbv07 21 02	AbbVie ' s top-notch dividend might not be safe if its top line stagnates	1
abbv07 22 00	a promising pipeline , after all , is that AbbVie	0
abbv07 22 01	AbbVie ' s management has aggressively used debt financing to bring in new blood	0
abbv07 23 00	worrying levels	1
abbv07 24 00	increase its dividend	0
abbv07 25 00	grossly misleading	1
abbv07 28 00	AbbVie ' s shares may look cheap	0
abbv07 28 01	other high-flying	0
abbv07 29 00	afford any setbacks	2
abbv07 30 00	threats materialize earlier than 2022 , for example , AbbVie	1
abbv07 30 01	Amgen ' s Amjevita or other biosimilar threats materialize	0
abbv07 30 02	AbbVie may struggle to grow its dividend	1
abbv07 30 03	AbbVie may struggle to grow its dividend in light of its massive debt load	1
abbv07 31 00	fairly valued	2
abbv07 32 00	AbbVie ' s clinical pipeline and longer-term growth prospects may look great on paper	0
abbv07 32 01	AbbVie ' s clinical pipeline and longer-term growth prospects may look great on paper , but its unsightly debt load	1
abbv07 32 02	AbbVie ' s clinical pipeline and longer-term growth prospects may look great on paper , but its unsightly debt load will almost certainly compound any headwinds	1
abbv07 33 00	risks	1
abbv07 33 01	rewards	0
abbv08 00 00	AbbVie shares surge	0
abbv08 00 01	beats	0
abbv08 01 00	AbbVie Inc . shares surged	0
abbv08 01 01	the company reported	0
abbv08 02 00	rose	0
abbv08 03 00	Adjusted earnings-per-share	0
abbv08 03 01	consensus	2
abbv08 04 00	rose to $ 6.94 billion	0
abbv08 05 00	Revenue	0
abbv08 08 01	revenue	0
abbv08 10 00	AbbVie shares have surged	0
abbv08 10 01	rise in the S & P 500	2
abbv09 00 00	AbbVie Scores 2 Wins	0
abbv09 00 01	Threatens Regeneron	1
abbv09 01 00	AbbVie ' s patent portfolio got a reprieve	0
abbv09 01 01	positive data for AbbVie ' s eczema drug	0
abbv09 01 02	AbbVie ' s eczema drug puts it on a collision course with Regeneron Pharmaceuticals ' Dupixent .	1
abbv09 02 00	AbbVie shares are rallying	0
abbv09 02 01	victory against Coherus Biosciences	0
abbv09 02 02	AbbVie shares are rallying sharply following word that it won a victory against Coherus Biosciences in a patent challenge and the release of positive late-stage trial data	0
abbv09 03 00	patent victory could help AbbVie	0
abbv09 03 01	AbbVie delay entrance of biosimilars to its top-selling Humira	0
abbv09 03 02	AbbVie on track	0
abbv09 03 03	AbbVie on track to challenge Regeneron Pharmaceuticals ' recently launched eczema drug , Dupixent	0
abbv09 04 00	Keeping competitors at bay AbbVie ' s Humira	0
abbv09 04 01	AbbVie ' s Humira is complex biologic	0
abbv09 04 02	AbbVie ' s Humira is complex biologic that ' s used to treat a variety of autoimmune diseases	0
abbv09 05 00	sales	0
abbv09 05 01	Humira is so effective	0
abbv09 05 02	Humira is so effective that it is the world ' s best-selling drug	0
abbv09 06 00	Humira ' s success is a good thing , but it also presents AbbVie	0
abbv09 06 02	AbbVie with a problem	1
abbv09 07 00	patent protecting Humira from biosimilar alternatives has already expired , and with Humira accounting for over 60 % of AbbVie	1
abbv09 07 01	AbbVie ' s sales , management is relying heavily on Humira ' s remaining patents	1
abbv09 08 00	challenging Humira	1
abbv09 08 01	Coherus Biosciences , is a clinical-stage biosimilar drug developer that ' s set its sights firmly on challenging Humira	0
abbv09 09 00	Coherus had been hoping to secure an inter partes review of AbbVie ' s U.S . Patent 9,085,619 , which is related to Humira ' s formulation , but the U.S . Patent Office announced today that it has denied Coherus ' petition	1
abbv09 09 01	AbbVie ' s U.S . Patent 9,085,619 , which is related to Humira ' s formulation , but the U.S . Patent Office announced today that it has denied Coherus ' petition	0
abbv09 10 00	derail Humira biosimilars altogether , but it could push back their launch timelines , and in the process , give AbbVie	1
abbv09 10 01	push back their launch timelines , and in the process , give AbbVie	0
abbv09 10 02	AbbVie more time to diversify its revenue	0
abbv09 11 00	AbbVie is spending billions of dollars on R & D so it can roll-out new treatments and reduce the impact of Humira biosimilars	0
abbv09 12 00	intriguing of its R & D projects is JAK1 inhibitor upadacitinib , and today , AbbVie	0
abbv09 12 01	AbbVie reported positive results	0
abbv09 13 00	AbbVie says that a once-daily dose of upadacitinib resulted in clear or almost clear skin	0
abbv09 14 00	improvement in skin clearance or better	0
abbv09 15 00	good enough	0
abbv09 15 01	face off against Regeneron Pharmaceutical ' s recently approved eczema drug	0
abbv09 15 02	face off against Regeneron Pharmaceutical ' s recently approved eczema drug , Dupixent	1
abbv09 16 00	Dupixent phase 3 trials	0
abbv09 16 01	Dupixent phase 3 trials , 36 % , and 38 % patients , respectively , achieved clear or near clear skin	0
abbv09 16 02	Dupixent phase 3 trials , 36 % , and 38 % patients , respectively , achieved clear or near clear skin after receiving a dose of Dupixent every two weeks , and 51 % and 44 % , respectively , saw a 75 % or better reduction in disease severity	0
abbv09 17 00	effective	0
abbv09 17 01	good news for Dupixent ' s market share	0
abbv09 17 02	upadacitinib trials are a success	0
abbv09 18 00	good news for AbbVie	0
abbv09 18 01	AbbVie investors , but the company ' s not out of the woods	0
abbv09 19 00	Humira biosimilars will eventually launch	1
abbv09 20 00	intriguing	0
abbv09 20 01	investors should n't do victory laps	0
abbv09 21 00	question marks	1
abbv10 00 00	AbbVie : You ' re Upgrading	0
abbv10 01 00	upgraded the drug maker	0
abbv10 01 01	the drug maker to an Outperform	0
abbv10 01 02	the stock can still reach	0
abbv10 01 04	rise	0
abbv10 03 00	Up more than 47 % over the past year , AbbVie ( ABBV )	0
abbv10 03 01	AbbVie ( ABBV ) has been a great stock	0
abbv10 04 00	ascended	0
abbv10 04 01	all-time record high	0
abbv10 05 00	the drug maker share price rising	0
abbv10 06 00	upgraded AbbVie	0
abbv10 06 01	AbbVie to Outperform	0
abbv10 06 02	AbbVie to Outperform and raised his price target	0
abbv10 06 03	the company the industry	0
abbv10 06 04	Scala upgraded AbbVie to Outperform and raised his price target from $ 95 a share to $ 105 a share , calling the company the industry ' s ` ` 3rd best growth prospect	0
