id	text	label
347	Zo samen onder het dekentje. Voeten omhoog. Ik vond da best wel gezellig. Nee ik ben gelukkig. Ik ben echt gelukkig op dit moment. Ik kan da nie anders omschrijven dan da.	0.95033764818,0.416816979126,0.699892896892
348	What the fuck is daar mis mee? Tis tis ochtend eh. Ik heb mij net half aangekleed. Mijn T-shirt is nog van daarjuist.	0.356333203347,0.756609563337,0.462301685389
349	Ma ge zie nog altijd. Tis nen baas, tis nen slavendrijver.	0.283891372737,0.415786229748,0.535593492524
35	Ja we zullen ons best doen eh.	0.603891870561,0.513081976915,0.503580636994
350	Er moet meer zijn eh.	0.416668625297,0.224439545701,0.328965510797
351	Das gewoon omdat da goe uitkomt voor u.	0.560949388633,0.370530055565,0.472775560007
352	Ah dag Aagje. Content dak u zie.	0.79426191067,0.348391467892,0.627324656007
353	Ik vind da wel euh… ja raar.	0.488933680897,0.149536612539,0.297601367559
354	Kzeg kzin nog ma juust wakker.	0.541151511111,0.508403072281,0.581041943238
355	Iemand die kan dansen… das top eh.	0.744171548571,0.672042861585,0.543061478993
356	Tis moeilijker dan ik verwacht, want toen ik jong was, maakte ik soms zo wa kleren. Ik had ook een naaimachien, ma ik kan da precies nie meer.	0.376856402431,0.34872646402,0.373450344939
357	Ik heb ne T-shirt gekocht. Roze, fuchsia zo met ne paard.	0.663626812801,0.439742634179,0.698482012905
358	Ah schrijf ma na Brussel. Doe ma.	0.473324349003,0.462692318229,0.752956938832
359	Kvind eiglik jammer da, daje da nie nog meer mensen kunt… alé snapte? Dage da nie iedereen kunt, kunt laten doen.	0.520892449211,0.490510571071,0.370953411546
36	Goeiemorgen. Chef euh, mijn gsm, bankkaart en treinticket. Ik heb niks gekregen, ze hebben gezegd hier euh.	0.458368830053,0.312169725447,0.348117167622
360	Da sta mij geen beetje aan eh.	0.156529399637,0.679362854635,0.532723783181
361	Alé alles moet eigenlijk zo goe als op nul beginnen. Het zijn allemaal vraagtekens eh.	0.341569103514,0.266094897937,0.140141862654
362	Mijn excuses voor de laatste keer, want ik was zo effe overstuur geraakt, echt waar. Je had me iets meegegeven, en ik heb da eerlijk gezegd toen weggegooid.	0.526702117724,0.270724007816,0.368239734911
363	Iedereen hier op die stoel zegt van ik ga da nie meer doen wih kheb me lesje geleerd.	0.455722026548,0.560959503703,0.657473663158
364	Da blijft eh. Maar misschien… is het beter als rap gaat, voor hem.	0.293263328727,0.218093446993,0.279605174769
365	En wa, gaan wij da met ons handen moeten eten?	0.438121265462,0.740873762575,0.304557900658
366	Ja da zei de directrice al: ge komt bij een heel propere jongen te zitten.	0.722551986721,0.272482033797,0.589215954189
367	Schattig is ze wel. Die ga echt snel jong.	0.700026523448,0.545427790386,0.610257764002
368	Het bed is wel te kort vo mij. Ma ja…	0.36183432026,0.199389660272,0.156354620938
369	Ma ik denk als ik het nie zou zeggen, dat het toch misloopt. Alé, als ge da als ge da opstapelt, da heeft geen nut want… dan komen er alleen maar dingen bij en dan uiteindelijk dan gaat het toch nie meer lukken.	0.417614336431,0.486081990719,0.498668155566
37	Ja hoe kan ik het verwoorden ja? Ik euh ben nu eenmaal vroeger geen lieverdje geweest. Laat ons zeggen, in de ruigere milieus gezeten, alle dagen feest in plaats van werk.	0.437571388348,0.42182909611,0.454213805927
370	Khad nooit nie durven dromen da we al zo ver zouden staan al. Dus… ja. Kvind da heel plezant.	0.802879821363,0.520969358198,0.600508985912
371	Ge weet echt nie wa we gaan doen dus…	0.534873763213,0.332384816781,0.212301859171
372	Mijn schoenen vol met kak eh godverdomme.	0.246091068308,0.844176240833,0.359031914373
373	Wa is da allemaal? Wa is da?	0.368248539756,0.723328552384,0.132778008589
374	Ah neen, ma ge ziet er stralend uit dus…	0.744755101721,0.30540729926,0.444261797592
375	Ah gij. Wa een ramp zijt gij. Allemaal hetzelfde.	0.131322159541,0.672020541654,0.525450409144
376	Ik gan nog efkes over en twere na mijn huis moeten, kzin nog wa gerief vergeten gelik m’n stofzuiger bijvoorbeeld.	0.531463033972,0.260044581118,0.630463963343
377	Als er echt niemand is, dan wil ik da wel doen.	0.522713863587,0.189467051945,0.454603362
378	Ik ben hier niet graag. Zoek Temse eens op op Google. Je gaat moorden euh je gaat alles krijgen. Je ga veel dinges vinden euh voor zo’n klein gehucht. Veel dingen. Hier zijn meer dealers dan drugsdinges euh gebruikers. Dus ja…	0.13855351791,0.687073668656,0.429854983444
379	Moeke compassie hebben?	0.43907053264,0.429094993508,0.506811207743
38	Mogen we gaan? Merci. Ik kan die straat hier nie meer zien, mensen. Ge weet nie wa dat da is, negen maanden in een kot zitten. En al doen hetgeen da ze zeggen.	0.402461333105,0.736243755257,0.619417512636
380	Ah shit. Ik wil da nie, ik wil nie wenen. Ma ja, da doe mij plezier da ze daarmee begaan is. Da is iets da ik nie zo ken van u.	0.662770323433,0.637162649799,0.382094066911
381	Ik zat er nu toch al acht maanden mee samen op cel. Je vertrouwt elkaar eh en nu is da terug ja… terug afwachten eh.	0.334934623211,0.224045957382,0.219449773175
382	Tzal wel zijn. Als er iets is da ik graag doe, ist da wel.	0.848736284524,0.705023025636,0.73812502714
383	Tuurlijk. Das het belangrijksten eh. Ma ja. Ge moet u geen zorgen maken. Ge weet toch da ik op mijn poten terechtkom. Ah voilà. Gaat het?	0.683929522864,0.564561313465,0.856916463263
384	Kheb zo soms het gevoel dak zo meer tot u wil doordringen maar…	0.499773655383,0.218669181987,0.294035155237
385	Ja ja, ik vind het nu wel frappant.	0.519876931305,0.517435112761,0.402477435026
386	Dat is confronterend he.	0.327277801778,0.377029158366,0.381523655312
387	Kheb absoluut het gevoel gehad dak moest bekomen. Kmoest men eigen terug wa zoeken, ik ben terug dingen beginnen doen euh… die mij gelukkig maken.	0.450018745052,0.528776707541,0.497482077432
388	Ik zou liever sterven dan hier te wonen, denk ik.	0.156212216188,0.384358989676,0.301285799802
389	We komen juust van Malaga, goe kleurke gepakt...	0.737502409977,0.444721199884,0.726864875753
39	Mag kik eerst uw dochter een kus geven?	0.669837395639,0.405609883883,0.43703594731
390	Ergens zie ik da gewoon totaal nie zitten zelfs, vrijkomen. Vo wa? Vo daar in de miserie te gaan zitten waar da ge door alle schuldeisers in ene keer tegelijk wordt aangevallen?	0.268091056921,0.955991942791,0.370125678445
391	Waaah. Maar ja. Ma mooi eh. Mooi. Kvind da goe da ge daar om kunt wenen.	0.770952174435,0.66925238846,0.679389181362
392	Twas heel leuk. We hebben ons echt heel goe geamuseerd. Mooi weer. Toffe dingen gedaan.	0.811551333859,0.533320910485,0.624621577605
393	Jullie zien er… Jullie zien eruit alsof jullie naar Saint Tropez gaan. Dag Beau. Dag Rani. Welkom.	0.778994316397,0.424033777665,0.646046031141
394	Oh, dus ze maken da hier. Hoe raar is da.	0.444498455468,0.702090183529,0.270699320456
395	Ma gullie bent da nie en das ook perfect in orde als ge allebei zo bent.	0.576722538349,0.453269402112,0.587460083118
396	Met die scheiding is da allemaal begonnen. Ik ben dan blijven drinken omwille van het feit dat ik ook geen onderdak had. Maar als ik weet dat ik euh terug in euh terug op de goede weg ben, dan denk ik toch nie dat ik in die problemen ga raken met alcohol.	0.407625809096,0.318124394605,0.491542091569
397	Ge hebt wel nog contact natuurlijk met die mensen af en toe daar. Da vink wel tof. Ik ben gisteren nog gebeld door Patricia. Echt om één uur ’s nachts dak terugstuurde van: Patricia ge moe mij nie bellen via uw telefoonrekening want da gaat keiduur zijn.	0.764579377671,0.55312309064,0.722722785286
398	Oh, godverdomme. Mannen da ga nie gaan ze. Zie, zie. We zien er echt superbon uit.	0.644366147907,0.816897475428,0.43944144925
399	Da zijn er veel ze maat. Ooit vind je de job van je leven. Het klinkt misschien raar he, maar als ik da zie heb ik daar echt wel zin in.	0.849369376772,0.696744114102,0.608478100138
4	Een baas is een baas he, die moet je respecteren. Maar de bazen hier, daar heb ik het wel toch moeilijk mee.	0.391462667449,0.427519293717,0.28406108294
40	Ik hoopte eigenlijk vooral da ze mij nie achter aan naaimachine zouden zetten, ja, ja… Ja, euh, daar heb ik mij efkes in vergist.	0.397205310973,0.340640523003,0.326798866787
400	Ja, ik heb ook koppijn. Ik zit echt ongelofelijk slecht.	0.249230077206,0.606323446176,0.457234911391
401	Ja kzin kwaad.	0.334728968995,0.438080725547,0.446027727976
402	Nee nee serieus, ma kben het echt stillekes moe. Ik zit nu binnen drie dagen vijf jaar binnen, voor een bitje dope.	0.155546773242,0.746058869534,0.359335999117
403	Tis nie middag eh mevrouw.	0.389292273908,0.573801499077,0.626029195792
404	Ik ben echt heel benieuwd.	0.834360046287,0.466550039102,0.509280298316
405	Ge hebt uw ouders meegebracht.	0.4886866516,0.116754538332,0.397020607498
406	Het leven gaat hier trager heb ik den indruk. Of nie?	0.381923357319,0.331142800001,0.322723564771
407	Vorige week wast euh… party party.	0.697126253623,0.425493139042,0.533286816956
408	Tot binnen drie weken schatteke. Ik zie u graag eh.	0.888841572676,0.560968347722,0.660850503455
409	Moet gij nog iet anders bij hebben om te drinken of nie?	0.567386250953,0.227388919748,0.421260265286
41	Das met die sportschoenen zeker, da ze zo rap gaat? Zijn da van Nike misschien? Ma zo’n…	0.588071618357,0.611947032175,0.497413875855
410	We zullen wel zien.	0.584341624601,0.0622909899821,0.443772420551
411	Ik kom terug in de maatschappij en ik moe daar mijne draai terugvinden.	0.334271878114,0.416088567097,0.187949148004
412	Ja… Ge voelt da tot in uw tenen als moeder dat uw kind gegroeid is. En dat er een soort van maturiteit is ingegaan want er zit zo een ander zweemke in zo. Tis, het kind is eraf.	0.512658010813,0.614007327265,0.759812140501
413	Sommige stukskes zijn wel geniaal vinnik.	0.80321684936,0.343892413188,0.587134905386
414	Mensen begrijpen da soms nie als ik da soms vertel van “ik zal blij zijn als ik sebiet terug op mijne cel zit”. Ik heb da soms. Als het er echt op aankomt, dan zit ekik der nie mee in van in in de gevangenis te zitten.	0.720457519427,0.541895140251,0.708239720692
415	Nee. Eiglik nie. Nja… Dat is leuk voor een uurtje, twee uur, maar om dees elken dag heel den dag te doen…	0.224610186157,0.320657918383,0.221306153299
416	Waarom moeten die mannen toch altijd op die vrouwen wachten?	0.358564763364,0.544342333656,0.485652883416
417	Kheb hem gezien alstie bijna achttien was, ja in de jeugdrechtbank. Da was echt heel raar, want aleja… ik wou van alles zeggen tegen hem, ik was zo supernerveus. En die pleegouders waren daar bij en ik voelde mij zo onwennig. Uiteindelijk heb kik gewoon naast hem gezeten en wij hebben gewoonweg niets tegen mekaar gezegd dus das raar, das echt. In mn binnenste hoop ik wel datie terug contact me mij gaat opnemen.	0.289044205301,0.626430805477,0.151728271666
418	Oh my god. Ik ga binnen dit en een aantal uur trouwen. Oh! Zot.	0.842275863357,0.953056003621,0.490163668993
419	Het is te hopen dat een hele generatie zo is.	0.561887947289,0.352980448967,0.356937213068
42	U ziet het, dames en heren, de sfeer zit er heel goed in.	0.956904471395,0.58847430134,0.634111202756
420	Kga sebiet alles bezorgen daje nodig hebt vo te kuisen.	0.495917156306,0.152890573641,0.640337416727
421	Jaaa!	0.825214649635,0.950027391095,0.536514061928
422	Voor die transfer, das het best dak direct bij die directie waarschijnlijk een afspraak maak?	0.49199814188,0.141305493325,0.308249565828
423	Waar is de bel? Hier.	0.576273679297,0.248517651813,0.407724958879
424	Oh das ne moeilijke, ah. Ik heb ne fijne dochter.	0.644961499657,0.515044524247,0.450027312208
425	Da was me eigenlijk nie opgevallen dat die zo wegdraait.	0.551754038344,0.0721963628357,0.349756831218
426	Nee. Maja bij Seba ben ik goe eh alé. Daar istr geen drugs ofzo eh. Seba is heel clean eh.	0.650820689031,0.412395101836,0.789305270063
427	Pff marteling.	0.256295771128,0.388573950282,0.403395132687
428	Meen je da? Oh man. Ge zou het mij geen twee keer moeten vragen.	0.687853616147,0.785155299636,0.599581026936
429	Ik kom uit arm gezin, dus ik weet euh… Leven zonder geld en met geld is euh is wel een verschil. En ik verkies euh toch leven met geld.	0.450817410951,0.2639741169,0.456517665957
43	Nee nee nee nee nee. Zijde ant zwanzen ofwa?	0.42938554294,0.884917796476,0.230264248047
430	Nee zot. Zot.	0.45796745224,0.685409698514,0.53134105874
431	Ik ken het, De Schreeuw. Het is precies mijn leven.	0.213751234984,0.274226706804,0.548362315089
432	Mag ik iets aanvullen? Ik vinnet een groep die elkaar perfect aanvult, vind ik. Als we samen zijn, ist zo perfect een balans zo. Der is niemand waarvan da ik zeg “Gij zijt nu een doodnormale mens”. We zijn allemaal een beetje getikt in ons hoofd en da is superzalig gewoon en ik vind echt…	0.954290897139,0.80866919563,0.698023119632
433	Ik kijk er wel enorm naar uit om te gaan trouwen ma ook gewoon om eindelijk te weten wie dat da is. Aan wie hebben die mij gematcht? Wa lijkt de weteschap dan het juiste te zijn? Dus da vink wel vree spannend.	0.749782624754,0.787116136142,0.368940716758
434	Ja. Ik heb toch altijd gezegd? Britt je zijt een luxegriet. Ge ge kunt soms hemel en aarde bewegen omda ge nie de juiste kleur nagellak vindt ofzo iets. Of van oei der is een euh een punt van mijn nagellak oeh mama. Da ik denk van wa zever. Wa maakt da nu uit dat er daar een vinger een bikke geabimeerd is van uw nagellak?	0.237544411468,0.849160952211,0.737916213407
435	Ik wens u veel sterkte.	0.508400802368,0.158100113073,0.406775015443
436	Ohh. Mmmmm. Ziet er heel goe uit.	0.946717697526,0.675052404962,0.540734428642
437	Amai. Alé vertel eki, want kben heel nieuwsgierig. Kzou eiglik moeten boos zijn op je.	0.785107739692,0.645296451641,0.589308466469
438	Want ik kom pas van Hoogstraten, dus daarmee. Kheb daar ook nen helen hoop achtergelaten.	0.415062747013,0.074664074087,0.501331796374
439	Da was gewoon zo, ja mama tis goed oke.	0.482266725747,0.432765180389,0.469750894724
44	Ja soms word ik daar een bitje emo van.	0.445762581492,0.301723642761,0.37887205831
440	Ik vind da ambetant tegenover die mensen da wij hier zo… zijn en zo… lachen en werken eno.	0.377078369264,0.392601309249,0.223290639127
441	Sowieso, gelijk wat er gebeurt, binnen 16 maanden gaat die deur hier open.	0.707143581848,0.356693203394,0.695632442864
442	Als je dan opt einde van uw dag ziet waarvoor daje een helen dag gewerkt hebt en dan trek je die lijn gewoon door eh. Ge trekt die lijn dan door van die mensen die da elken dag…	0.369549916838,0.480586020779,0.320702481267
443	Ik heb hem al gesproken. Alles. Die is hartstikke kwaad, gelijk telefoon opgehangen en noem maar op. En ik weet hoe die is, dat als hij iets zegt, dan meent die da. Dus ik bedoel maar, die rechter nu hij heeft echt een heleboel dingen voor mij verpest.	0.254057170374,0.781224316263,0.578157804684
444	Vrouwen 900? Man, man, man, dat wordt hier alleen maar erger en erger.	0.265167877221,0.836650485676,0.401003880973
445	Het is gewoon twee keer hetzelfde. Het is juust hetzelfde als de vorige keer. Gewoon geen respect. Dat is nu het tweede wat we gaan doen en voor de tweede keer is er geen respect tussen werkgever en werknemer.	0.220509369007,0.731222536515,0.464085963925
446	Ge zij van de Limburg?	0.478325614576,0.267032049474,0.492055019851
447	Gij moogt huppelen. Ik ga gewoon wandelen.	0.621552825473,0.344622032926,0.69622123403
448	Kweenie hoe dat komt ma ik slaap meestal dichtst tegen de deur.	0.56642830148,0.0647309997692,0.57149632977
449	Mama Afrika, zeiden ze. Wacht ik zei Mosuse en dan… We waren daar over bezig en dan aaah Mosuse en dan… Jaja, ik was er trots op, kheb da gezegd eh.	0.784634211936,0.671051167482,0.750504669144
45	Op den duur voelde u schuldig of voelde u slecht of denkte van ja hebben we dan toch nie alles geprobeerd? Terwijl da ge eigenlijk zo iets hebt van, we hebben alles geprobeerd. We hebben nie nog meer kunnen doen en en… Ma ik vind da wel een moeilijken.	0.324042782483,0.638349921035,0.406234789056
450	Ik zin opgevoed door stiefvaders en ik heb meer slaag gehad als eten.	0.189525125965,0.455728981869,0.236413237845
451	Kzou mezelf omschrijven als iemand die euhm… die vrolijk is, die open is, die graag bezig is.	0.573306751588,0.339387009532,0.525263493602
452	Çavakes, Jef? Tzonneke schijnt eh.	0.687593277814,0.657327905225,0.483642475737
453	Eh zotte doos. Das flink eh.	0.833182937322,0.746635726898,0.598054944199
454	Ik ga bij mijn zuster gaan eten. Mijn petekind komt, dak al vijf jaar nie meer heb gezien. Die komt een nieuwsjaarbrief voorlezen voor mij. De eerste keer in negen jaar. Kga der wa… Kga beginnen wenen enal ik ken men eigen.	0.483943190171,0.44624964588,0.393514821699
455	Das toch onwaarschijnlijk?	0.655905632115,0.579464413442,0.543686785204
456	Kheb nog iets ze. Een vers fleske voor ons eerste week.	0.788663344607,0.489467884252,0.854284409696
457	Jullie zie jundr hier al liggen in zo’n huiske ofwa?	0.310312781525,0.722682808834,0.392185805764
458	O kut.	0.243726119293,0.611924922045,0.350773130735
459	En sindsdien zijn wij altijd op zoek naar onze tweede helft, ons betere helft, en ik hoop dak mijn tweede helft hier naast mij gevonden heb.	0.683373467632,0.360581339932,0.501542651474
46	Ik vind da gewoon leuk om daarmee te spelen enzo. En die stellen ook nie nie te veel vragen enzo dus das zo gewoon zo een beetje spelen en kdenk dat da mij ook gewoon wa gelukkig maakt om die kinderen zo wa blij te maken.	0.85198627289,0.457008535793,0.643726006273
460	Mmm. Echt lekker.	0.730493193562,0.653458997158,0.529103515762
461	Das kapotgaan jong.	0.142094169982,0.68048386996,0.208828880035
462	Ja. Kvind het spannend want ge weet nie wa ge moe verwachten.	0.602763843829,0.366460916083,0.147893852726
463	Das schoon om te horen ja.	0.696338545335,0.296377071786,0.500520303697
464	Op ons nieuw leven.	0.677377774739,0.454615134021,0.601768009223
465	Goe uitgelegd.	0.640191347154,0.23653303862,0.558154140729
466	Ik heb hier een pakketje af te leveren. Hahaha.	0.673171460287,0.709927160453,0.787544991616
467	Ik kan nie meer, Aagje. Ik kan nie meer. Ik zou toch ne keer willen naar huis gaan vo men kindern.	0.0751382861479,0.545749012864,0.284007115391
468	Da was wel leuk eh? Veel tijd voor elkaar gemaakt.	0.776385787377,0.391014873876,0.65815801102
469	Kben blij dak u zie, man.	0.95521863005,0.536705255189,0.611214842208
47	Da was wel heel belangrijk voor mij, dat hij daar was. Een vader die zijn dochter eigenlijk afgeeft, das een heel speciaal moment.	0.95758559014,0.428341735424,0.76679797952
470	Kheb je altijd graag gehad, ma je moe nie zitten liegen. Groetjes thuis, tis wel.	0.283612945565,0.585681957614,0.651038702776
471	Alé, zitten wij hier nu alletwee te janken. Ma stop.	0.315258456626,0.520108857538,0.374133778926
472	Die waren echt gewoon geïnteresseerd in ons leven en die wouden ons ook dingen bijleren. En gewoon die drie dagen bij die familie was gewoon super.	0.773774319391,0.618249500395,0.779353231688
473	En dan ook nog es, waarom try? Die geeft hier iedereen cash, gewoon zwart. Die haalt da zo uit zn zakske “here, for you”. Doe der honderd euro bij en het is opgelost.	0.194134605518,0.7803279543,0.521248437461
474	Ma mijn vader zit ook nog altijd in Leuven. Mijn vader ging daar ook es met de directrice praten da zij ook eventueel niks kost doen. Dus ik hoop wel dak geluk heb.	0.568311330519,0.265611258281,0.493484054584
475	Allee, da zo in het panneke, wa looksaus. Hmm.	0.882874145235,0.798335692919,0.708887354703
476	Ja ma ik ben heel goed in tekenen enzo. Mijn hele lijf sta vol, da heb ik allemaal zelf gezet eh. Hier heb ik euh 90 euro betaald.	0.834747217516,0.522765835654,0.965461285599
477	Nin, maja how… Ge hebt wel zo het leven geleid opt randje eh, der af en toe eh zo…	0.421367281459,0.550101080793,0.212414977159
478	Ja leuk zicht eh.	0.734466708972,0.564355853888,0.657388238706
479	Ik weet echt nie hoe da komt, da was… hoe da komt. Ik ben inderdaad ja…	0.394615066564,0.308032881543,0.14644192549
48	Aaaah! Kak!	0.254372060667,0.958724046037,0.331494157893
480	Ja ma ik weet gewoon nie wa ik moe verwachten. Alé ik heb geen verwachtingen. Ik weet het gewoon nie. Kheb zoiets van…	0.462621816047,0.527081839139,0.150468478247
481	Ik vind da wel schoon dat da zo gegroeid is. Ge zijt zo echt begonnen als vrienden.	0.779679806436,0.313704440707,0.513289703896
482	Ik denk da gij ne makkelijke mens zijt zolang da de dingen gaan zoals da gij denkt da ze moeten gaan. Maar als dingen nie gaan zoals da ga, dan zijde gij dus da konijn. Da frusti konijn.	0.392577843707,0.733238576206,0.535787770093
483	Ewel. Maar dat is nie van mij alleen eh, Marie-Louiseke. Dat is van ons allemaal, da wete eh.	0.61633679841,0.632547517623,0.756928023041
484	Nee, ik wil daar nie aan denken.	0.345200145949,0.358344683497,0.356772413018
485	Het goeie da moeten we zelf maken.	0.667620723755,0.405538009429,0.643535084969
486	Ja. Ej gij in Gent gezeten? Ja eh? Ik ken u van Gent.	0.529574468872,0.510248279484,0.5836901667
487	Mijn oksels rieken altijd fris.	0.733882341081,0.239622989184,0.747443532963
488	Oh. Romantische boswandeling.	0.793427357651,0.354024663398,0.538278090235
489	Ja, mijn mama is zelf op vakantie. En mijn papa heeft mij afgezet.	0.506228008048,0.122960713604,0.473085477853
49	Ik begrijp dat, maar wa ik dan nie begrijp is da ge thuiskomt en dan wel ne filet pur bestelt.	0.44972415535,0.514552073052,0.631229747563
490	Ja ik denk nie da bij ons het fysieke een probleem is geweest. Wij hebben da een kans gegeven. Ma der zijn andere zaken die derbij kwamen die… die nie liepen zoals dat het zou moeten lopen, dus. Ma ik denk nie dat het fysieke bij ons het probleem was.	0.459610636376,0.435876503156,0.346774617982
491	Ik vind nie dat da zo… zo’n drama is eh. Kijk ik had een beetje behoefte aan seks, maar inderdaad, je kunt behoefte hebben aan seks ma da wil nog nie zeggen da ge nie op tijd kunt komen.	0.40885932162,0.652451044243,0.691765925607
492	Zij is euh goedlachs, een bezig bijtje, een vat vol energie.	0.712702261631,0.357629060683,0.669371341571
493	Das gelijk een soort menselijke recyclagefabriek. Alé die mensen leven van ons afval, alé snapte? Van ons, wa da wij, wa bij ons nie meer werkt. Kapotte wasmachien, kapotte tv, daar leven die mensen van eh. Die halen da allemaal uit mekaar. Das toch zot? En die leven daarvoor hier op zo een euh… op zo’n vuil, man toch.	0.187161462392,0.838285944149,0.505269231356
494	Alé, ik wens u veel succes.	0.694824691988,0.394939463984,0.563339053846
495	Beste vrienden en familie, lieve mensen allemaal, ik wil jullie allemaal heel hard bedanken da jullie euh er vandaag bij zin wanneer da Joke en ik aan ons groot avontuur beginnen. Zonder jullie steun hadden we hier waarschijnlijk nie gestaan.	0.846279988083,0.493797392373,0.816342438981
496	Wij zijn niet gewoon om zo behandeld te worden he en ik pik da, ik pik da nie. Het belangrijkste voor mij in de hele wereld is respect. Als je mij respect toont, dan doe ik alles.	0.238099361712,0.851519630029,0.676343369761
497	Er lopen hier ook jonge mensen rond, maar ook hele oude mensen. En dan vraagt ge u af hoe hard dat die eigenlijk, misschien deronderdoor zijn aant gaan nie want die mensen zijn da gewoon. Maar hoeveel, ja, rugpijn, moeheid, zo concentratie, verveling dat die mensen moeten doorstaan om hier hun hele leven misschien wel te werken.	0.269343900644,0.639479526947,0.335438512665
498	Ik heb menne toekomstige omgedoopt tot Hugo omdat die cocktail echt heel lekker is dus ik ga dervan uit dat m’n toekomstige man… ja heel lekker is klinkt misschien een beetje stom. Ma wel echt ne hele toffe man gaat zijn ja.	0.822319088519,0.667588746539,0.758446944209
499	De gang is zo lang eh, en hij valt om naar de toilet te gaan.	0.450458333425,0.352620632019,0.284213651109
5	Wat ben je allemaal aan het doen? Hoe behandelt gij uw mensen? En dan word ik daar kwaad van en reageer ik soms wel heel explosief. 	0.263163728196,0.579310523885,0.330973819364
50	Oh wa moe ik doen met die vent? Ma echt waar.	0.34327620436,0.794978622322,0.38523326808
500	Kom hier. Tga wel lukken. Khen der alle vertrouwen in. Zeg, stel het wel eh.	0.717972810725,0.707271591162,0.764763644071
501	Nee ma wij gingen in da bed liggen, we zijn beginnen babbelen en… blijven babbelen. 	0.645333311901,0.235667173614,0.551150376869
502	Ah maar alé, kwist ekik da nie. Ma zeg. Kijk, kga je straks je kaartje ook geven.	0.661012496682,0.724068872753,0.492733824684
503	Ge kunt sebiet douchen.	0.440064597001,0.165654461591,0.64331789302
504	Nu begint het wel toch echt door te dringen da… ja da mijn leven binnen enkele weken nie meer hetzelfde zal uitzien. Of toch alleszins nie meer hoe dat nu is. Tzal wel wa, tga gewoon een verandering zijn eh, kga getrouwd zijn euh… Hopelijk gelukkig getrouwd.	0.55859495465,0.491071018881,0.267330632657
505	Ja, eiglik nie ze. Ma kmoet u es iets zeggen. Kheb een tuchtrapport gehad eh omdat ik een celfouillage gehad heb en een lichaamsfouille. Euh ja dan hebben ze een attribuut gevonden eigenlijk. Met nu dus als gevolg: normaal had ekik nieuw verlof ergens eind juli.	0.360530848567,0.418949042496,0.334690338867
506	Ik vind mijn eigen der echt wel chic uitzien nu.	0.890755205768,0.501559716696,0.749735381176
507	Ik zalt zo zeggen, dus da we heel blij zijn met die mooie, lieve woorden van jullie en da we gewoon verder gaan doen zoals we bezig zijn en en… Ja. We gaan ons best nog doen eh. Alé kom es hier.	0.7984125213,0.618691382223,0.688046097978
508	Nee? Ewel dan laat ge me hier tot einde van straf. Is da goed? Zijt ge dan content? Dan kunt ge nog ene drinken op mijn kosten.	0.131461718697,0.72428135538,0.612706353679
509	Die mens, die is goed zot. Echt, volgens mij is die een keer in zijn kreeftenvijverke gevallen en op zijn kop gevallen, echt waar. Goh, allee, hoe kunde nu zo boertig zijn?	0.0665445791139,0.952958550307,0.493587186393
51	Ik krijg weer commentaar op mijn kledingstijl.	0.247861647139,0.409023538076,0.439941504205
510	Gij had een briefje geschreven voor uw verlof vast te leggen.	0.52800348143,0.177756119752,0.402653519648
511	Ge kunt hier eten van de grond, zeggen ze.	0.814050499059,0.413630948962,0.529477841016
512	Constant een smile op mijn gezicht. Ik weet nog da ik na tien minuten zei tegen mezelf van: amai mijn kaken doen pijn van heel de tijd zo te lachen.	0.765561498496,0.596445467864,0.585260607907
513	Mannen! Shrimp from Sri Lanka. No good eh. Warm in de zon. Dood. Zo rot als maar zijn kan eh. Echt waar. Fret da nie op thuis, denkt es goe na. En wij hebben daar gisteren van zitten smullen eh.	0.245206370775,0.902687696372,0.773380071507
514	Ik moet zeggen, Franse bulldogs, das nie echt mijne meest favorieten hond van uitzicht. Ma das zo een schattig beestje, das zo’n lief beestje da… Kwas der direct mee weg.	0.81232804697,0.677235726294,0.671625712791
515	Ja das das kut als ge hier dan zit eh… amai. En kijkte graag films?	0.438388646393,0.444050212083,0.388899758989
516	Kheb wa fotootjes mee? Magk?	0.683178745909,0.401837388062,0.417721895574
517	Ik ben wekelijks twee, drie keer naar buiten geweest. Van zes uur ’s morgens tot acht uur ’s avonds. Ik ben nog maar één keer te laat gekomen, omdat de trein niet kom van euh Antwerpen. Maar alles is om zeep.	0.194621396583,0.64231924231,0.381280204692
518	Aja voila. En tis ook gelukt eh. Sorry wih ma, how, kheb het je de vorige keer al gezegd eh.	0.465606363464,0.622140299587,0.696490072728
519	Jah. Zoiets raar eh eten met uw handen. En die kneden da zo in hun handen.	0.490792887502,0.486667324566,0.424678131704
52	Kging me mn verjaardag, en ton e meisje leren kennen, dan de jacuzzi weet je wel. In de jacuzzi een glaasje cava ma nie overdreven, echt nie. Twas 0,18 toen dak blaasde. Echt belachelijk.	0.398019901888,0.514400381736,0.502907885691
520	Maar eiglik ga ik aan Paulien iets anders vertellen, waar da ze nog helemaal niets van weet. Namelijk dakik ga meedoen aan Blind Getrouwd.	0.751629976182,0.659788826698,0.790134915605
521	Euh ja da valt nog af te wachten, tis te zien, ma ça va. Tzal in ieder geval beter zijn als hier. En wa gade gij doen?	0.665182847175,0.443029857642,0.411138138836
522	Bye. Tot nooit meer.	0.593982420018,0.481524304409,0.60052100143
